 alpha_m, ax_racetraj_mps2, kappa_racetraj_radpm, psi_racetraj_rad, s_racetraj_m, vx_racetraj_mps, width_left_m, width_right_m, x_normvec_m, y_normvec_m, y_ref_m,delta_s,x_bound_l,x_bound_r,x_raceline,x_ref_m,y_bound_l,y_bound_r,y_raceline
-0.109561,2.80188,-0.0128505,2.3218,415.445,8.9718,1.02381,1.05119,-0.688484,0.725252,31.6368,1.07756,45.3901,43.9615,44.7607,44.6853,30.8943,32.3992,31.5574
-0.100863,-1.32337,-0.0175737,2.31119,416.522,9.1878,1.00077,1.07423,-0.682939,0.730476,30.898,1.05929,44.5854,43.1683,43.9709,43.902,30.167,31.6827,30.8244
-0.0842961,-3.309,-0.0257722,2.28117,417.581,8.90479,0.934296,1.1407,-0.672144,0.74042,30.1808,1.03996,43.7524,42.3577,43.1811,43.1245,29.4891,31.0254,30.1184
-0.0611855,-2.77429,-0.0312119,2.2613,418.621,8.64077,0.940487,1.13451,-0.655553,0.755149,29.4911,1.01982,42.9652,41.6049,42.3887,42.3486,28.7809,30.3479,29.4449
-0.0320813,-2.23005,-0.0428378,2.20923,419.641,8.20299,0.917415,1.15759,-0.632475,0.774581,28.8349,0.999304,42.1507,40.8383,41.5907,41.5704,28.1243,29.7316,28.8101
0.0024356,-1.97778,-0.0479838,2.17749,420.64,8.01043,0.926249,1.14875,-0.602074,0.79844,28.2181,0.979009,41.3434,40.0941,40.7843,40.7858,27.4785,29.1353,28.22
0.0397203,-1.83599,-0.0506799,2.1429,421.619,7.8357,0.979834,1.10338,-0.563433,0.826162,27.6466,0.959934,40.5426,39.3689,39.9682,39.9906,26.8371,28.5582,27.6794
0.0748081,-1.00185,-0.0599725,2.06541,422.579,7.52886,1.01703,1.05768,-0.515644,0.856803,27.1264,0.943674,39.7052,38.6354,39.1422,39.1808,26.255,28.0327,27.1905
0.103878,-0.421454,-0.061806,2.02282,423.523,7.43514,1.06646,1.02301,-0.458018,0.888943,26.6635,0.932242,38.8408,37.8838,38.3048,38.3524,25.7155,27.5729,26.7558
0.120539,-0.318597,-0.0612383,1.97964,424.455,7.39535,1.09886,0.970539,-0.390236,0.920715,26.2637,0.928512,37.93,37.1224,37.4541,37.5012,25.252,27.1573,26.3747
0.117073,-0.271093,-0.0665929,1.89209,425.384,7.33915,1.07562,0.995722,-0.313009,0.94975,25.9331,0.935401,36.9599,36.3115,36.5866,36.6232,24.9115,26.8788,26.0443
0.0901173,-0.269798,-0.0742572,1.84257,426.319,7.31325,1.03386,1.0068,-0.226831,0.973934,25.6775,0.955121,35.9489,35.486,35.6939,35.7144,24.6706,26.6581,25.7653
0.0420248,-0.265872,-0.0746574,1.79048,427.274,7.28738,1.05909,0.956175,-0.139707,0.990193,25.5023,0.982958,34.9188,34.6373,34.765,34.7709,24.4536,26.4491,25.5439
-0.0190058,0.0962387,-0.0650857,1.69165,428.257,7.24295,1.06872,0.974057,-0.0653294,0.997864,25.4033,1.01033,33.8639,33.7304,33.7953,33.794,24.3368,26.3752,25.3843
-0.0818969,0.76563,-0.0604376,1.6478,429.268,7.25225,1.16906,0.990338,-0.0072612,0.999974,25.3681,1.03357,32.7978,32.7821,32.7899,32.7893,24.1991,26.3584,25.2862
-0.136744,2.23443,-0.0479867,1.5714,430.301,7.45123,1.03797,0.96723,0.0365641,0.999331,25.3844,1.05107,31.7242,31.7975,31.7572,31.7622,24.3471,26.351,25.2478
-0.177202,3.20067,-0.0402905,1.54054,431.352,7.65826,1.0272,1.0136,0.0671962,0.99774,25.4398,1.06226,30.6492,30.7863,30.7063,30.7182,24.4149,26.4511,25.263
-0.200929,4.84233,-0.0256668,1.49442,432.415,8.27895,1.08581,1.06259,0.0857685,0.996315,25.5218,1.06689,29.5698,29.7541,29.6457,29.6629,24.44,26.5805,25.3216
-0.207333,2.38817,-0.018371,1.47902,433.481,8.67871,1.06204,1.00057,0.0929624,0.99567,25.618,1.06505,28.5032,28.6949,28.5826,28.6019,24.5605,26.6142,25.4115
-0.196823,-3.6295,-0.0042198,1.46328,434.546,8.89868,1.13208,0.989855,0.0890522,0.996027,25.716,1.05713,27.4398,27.6288,27.5231,27.5407,24.5884,26.7019,25.5199
-0.169885,-5.4284,0.0024498,1.46264,435.604,8.60845,1.14191,0.863286,0.0738605,0.997269,25.8033,1.04405,26.4004,26.5485,26.4722,26.4847,24.6645,26.6642,25.6339
-0.125681,-5.02321,0.0142612,1.47385,436.648,7.63996,1.20618,0.79902,0.0467692,0.998906,25.8676,1.02742,25.3832,25.477,25.4337,25.4396,24.6627,26.6657,25.742
-0.0621379,-4.09815,0.025642,1.48778,437.675,7.16496,1.23445,0.924949,0.0067611,0.999977,25.8963,1.00903,24.4025,24.4171,24.4105,24.4109,24.6619,26.8213,25.8342
0.0169735,-2.76708,0.0585579,1.5456,438.684,6.38625,1.13823,0.866974,-0.0474835,0.998872,25.8772,0.990823,23.4581,23.3629,23.4033,23.4041,24.7402,26.7432,25.8941
0.103254,-2.29557,0.0767554,1.59284,439.675,6.07539,1.05964,0.971434,-0.117252,0.993102,25.7977,0.975528,22.549,22.3109,22.4127,22.4248,24.7454,26.7624,25.9002
0.189211,-1.97965,0.116231,1.72647,440.65,5.54298,0.906022,1.10183,-0.203477,0.97908,25.6454,0.966243,21.6628,21.2542,21.4399,21.4784,24.7584,26.7242,25.8307
0.268201,-1.70962,0.139178,1.81627,441.617,5.28708,0.818462,1.19041,-0.30501,0.952349,25.408,0.96164,20.8203,20.2076,20.4889,20.5707,24.6285,26.5417,25.6634
0.327137,-0.713823,0.149119,1.91713,442.578,5.05567,0.692614,1.30204,-0.407212,0.913334,25.077,0.960335,19.9873,19.1751,19.572,19.7053,24.4444,26.2662,25.3758
0.348895,-0.28606,0.150314,2.12971,443.539,4.9084,0.548426,1.4707,-0.496906,0.867804,24.6575,0.963922,19.1531,18.1498,18.7072,18.8806,24.1816,25.9338,24.9603
0.322881,0.608685,0.144194,2.23281,444.503,4.86744,0.527119,1.56989,-0.573271,0.819366,24.1574,0.971496,18.3959,17.1938,17.9086,18.0937,23.7255,25.4437,24.4219
0.249594,1.91429,0.112967,2.32279,445.474,4.9542,0.757073,1.31793,-0.636603,0.771192,23.5843,0.980847,17.8239,16.5029,17.183,17.3419,23.0004,24.6007,23.7768
0.15195,5.16217,0.0568012,2.43984,446.455,5.64378,0.987191,1.10242,-0.688146,0.725572,22.9461,0.990813,17.3017,15.8637,16.5178,16.6223,22.2298,23.746,23.0564
0.0553203,5.52296,0.0385593,2.47317,447.446,6.25133,1.13992,0.93508,-0.72949,0.683992,22.2507,1.00178,16.7637,15.25,15.8917,15.9321,21.471,22.8902,22.2885
-0.0249364,5.63884,0.0192753,2.51167,448.448,7.4032,1.25361,0.835266,-0.762251,0.647282,21.5057,1.01363,16.224,14.6317,15.2874,15.2684,20.6943,22.0464,21.4896
-0.0832785,5.46428,0.0137614,2.52323,449.461,7.91843,1.30828,0.766721,-0.787879,0.61583,20.7191,1.02523,15.6591,14.0243,14.694,14.6284,19.9134,21.1913,20.6678
-0.119008,5.49189,0.006397,2.53699,450.486,8.83459,1.34122,0.755791,-0.807583,0.589754,19.8986,1.03518,15.0924,13.3989,14.1053,14.0092,19.1076,20.3443,19.8284
-0.133437,5.35456,0.0035597,2.54047,451.522,9.25951,1.33171,0.761605,-0.822313,0.569035,19.052,1.04219,14.5032,12.7818,13.5179,13.4081,18.2942,19.4854,18.9761
-0.128929,5.42758,-0.0004962,2.54245,452.564,10.0399,1.289,0.786001,-0.832779,0.553606,18.1872,1.04522,13.8957,12.1676,12.9296,12.8222,17.4736,18.6223,18.1158
-0.108733,5.35283,-0.0021151,2.54154,453.609,10.4114,1.24064,0.840109,-0.839465,0.543413,17.3119,1.04345,13.2901,11.5434,12.3399,12.2487,16.6377,17.7684,17.2528
-0.0768108,8.03857,-0.0054609,2.53635,454.652,10.9488,1.18134,0.897836,-0.842657,0.538451,16.4339,0,12.6801,10.9281,11.7494,11.6846,15.7978,16.9174,16.3926
